############################################################
#          Grid for Magnetic Inclination
############################################################
#   6 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km Mean Sea Level
#     (5) Inclination in Degree
#     (6) Inclination_sv in Degree
#
#   Magnetic Model: IGRF2020 (calculator version 0.5.1.11)
############################################################
2021.44658,9.00100,-180.00000,0.00000,12.83653,-0.02711
2021.44658,8.00100,-180.00000,0.00000,10.93586,-0.02705
2021.44658,7.00100,-180.00000,0.00000,9.00164,-0.02690
2021.44658,6.00100,-180.00000,0.00000,7.03690,-0.02668
2021.44658,5.00100,-180.00000,0.00000,5.04502,-0.02638
2021.44658,4.00100,-180.00000,0.00000,3.02968,-0.02602
2021.44658,3.00100,-180.00000,0.00000,0.99481,-0.02560
2021.44658,2.00100,-180.00000,0.00000,-1.05540,-0.02512
2021.44658,1.00100,-180.00000,0.00000,-3.11665,-0.02459
2021.44658,0.00100,-180.00000,0.00000,-5.18450,-0.02402
2021.44658,-0.99900,-180.00000,0.00000,-7.25446,-0.02342
2021.44658,-1.99900,-180.00000,0.00000,-9.32209,-0.02278
2021.44658,-2.99900,-180.00000,0.00000,-11.38296,-0.02213
2021.44658,-3.99900,-180.00000,0.00000,-13.43281,-0.02145
2021.44658,-4.99900,-180.00000,0.00000,-15.46754,-0.02076
2021.44658,-5.99900,-180.00000,0.00000,-17.48325,-0.02007
2021.44658,-6.99900,-180.00000,0.00000,-19.47632,-0.01938
2021.44658,-7.99900,-180.00000,0.00000,-21.44338,-0.01868
2021.44658,-8.99900,-180.00000,0.00000,-23.38138,-0.01800
2021.44658,-9.99900,-180.00000,0.00000,-25.28758,-0.01732
2021.44658,-10.99900,-180.00000,0.00000,-27.15957,-0.01665
2021.44658,-11.99900,-180.00000,0.00000,-28.99524,-0.01600
2021.44658,-12.99900,-180.00000,0.00000,-30.79282,-0.01536
2021.44658,-13.99900,-180.00000,0.00000,-32.55086,-0.01473
2021.44658,-14.99900,-180.00000,0.00000,-34.26814,-0.01412
2021.44658,-15.99900,-180.00000,0.00000,-35.94379,-0.01352
2021.44658,-16.99900,-180.00000,0.00000,-37.57715,-0.01294
2021.44658,-17.99900,-180.00000,0.00000,-39.16782,-0.01237
2021.44658,-18.99900,-180.00000,0.00000,-40.71560,-0.01181
2021.44658,-19.99900,-180.00000,0.00000,-42.22051,-0.01126
2021.44658,-20.99900,-180.00000,0.00000,-43.68274,-0.01072
2021.44658,-21.99900,-180.00000,0.00000,-45.10261,-0.01019
2021.44658,-22.99900,-180.00000,0.00000,-46.48063,-0.00966
2021.44658,-23.99900,-180.00000,0.00000,-47.81739,-0.00913
2021.44658,-24.99900,-180.00000,0.00000,-49.11362,-0.00860
2021.44658,-25.99900,-180.00000,0.00000,-50.37014,-0.00806
2021.44658,-26.99900,-180.00000,0.00000,-51.58785,-0.00752
2021.44658,-27.99900,-180.00000,0.00000,-52.76772,-0.00697
2021.44658,-28.99900,-180.00000,0.00000,-53.91081,-0.00641
2021.44658,-29.99900,-180.00000,0.00000,-55.01820,-0.00583
2021.44658,-30.99900,-180.00000,0.00000,-56.09106,-0.00524
2021.44658,-31.99900,-180.00000,0.00000,-57.13057,-0.00463
2021.44658,-32.99900,-180.00000,0.00000,-58.13796,-0.00400
2021.44658,-33.99900,-180.00000,0.00000,-59.11451,-0.00334
2021.44658,-34.99900,-180.00000,0.00000,-60.06150,-0.00265
2021.44658,-35.99900,-180.00000,0.00000,-60.98023,-0.00194
2021.44658,-36.99900,-180.00000,0.00000,-61.87204,-0.00119
2021.44658,-37.99900,-180.00000,0.00000,-62.73826,-0.00042
2021.44658,-38.99900,-180.00000,0.00000,-63.58022,0.00040
2021.44658,-39.99900,-180.00000,0.00000,-64.39927,0.00125
2021.44658,-40.99900,-180.00000,0.00000,-65.19671,0.00213
2021.44658,-41.99900,-180.00000,0.00000,-65.97386,0.00306
2021.44658,-42.99900,-180.00000,0.00000,-66.73197,0.00403
2021.44658,-43.99900,-180.00000,0.00000,-67.47227,0.00505
2021.44658,-44.99900,-180.00000,0.00000,-68.19594,0.00611
2021.44658,-45.99900,-180.00000,0.00000,-68.90408,0.00722
2021.44658,-46.99900,-180.00000,0.00000,-69.59773,0.00838
2021.44658,-47.99900,-180.00000,0.00000,-70.27782,0.00959
2021.44658,-48.99900,-180.00000,0.00000,-70.94516,0.01086
2021.44658,-49.99900,-180.00000,0.00000,-71.60045,0.01219
2021.44658,-50.99900,-180.00000,0.00000,-72.24423,0.01357
2021.44658,-51.99900,-180.00000,0.00000,-72.87686,0.01503
2021.44658,-52.99900,-180.00000,0.00000,-73.49852,0.01655
2021.44658,-53.99900,-180.00000,0.00000,-74.10914,0.01814
2021.44658,-54.99900,-180.00000,0.00000,-74.70840,0.01981
2021.44658,-55.99900,-180.00000,0.00000,-75.29570,0.02156
2021.44658,-56.99900,-180.00000,0.00000,-75.87008,0.02340
2021.44658,-57.99900,-180.00000,0.00000,-76.43023,0.02532
2021.44658,-58.99900,-180.00000,0.00000,-76.97438,0.02734
2021.44658,-59.99900,-180.00000,0.00000,-77.50032,0.02944
2021.44658,-60.99900,-180.00000,0.00000,-78.00527,0.03163
2021.44658,-61.99900,-180.00000,0.00000,-78.48592,0.03389
2021.44658,-62.99900,-180.00000,0.00000,-78.93832,0.03621
2021.44658,-63.99900,-180.00000,0.00000,-79.35792,0.03855
2021.44658,-64.99900,-180.00000,0.00000,-79.73959,0.04090
2021.44658,-65.99900,-180.00000,0.00000,-80.07771,0.04318
2021.44658,-66.99900,-180.00000,0.00000,-80.36636,0.04535
2021.44658,-67.99900,-180.00000,0.00000,-80.59958,0.04733
2021.44658,-68.99900,-180.00000,0.00000,-80.77175,0.04904
2021.44658,-69.99900,-180.00000,0.00000,-80.87802,0.05040
2021.44658,-70.99900,-180.00000,0.00000,-80.91475,0.05137
2021.44658,-71.99900,-180.00000,0.00000,-80.87988,0.05190
2021.44658,-72.99900,-180.00000,0.00000,-80.77315,0.05199
2021.44658,-73.99900,-180.00000,0.00000,-80.59610,0.05167
2021.44658,-74.99900,-180.00000,0.00000,-80.35190,0.05098
2021.44658,-75.99900,-180.00000,0.00000,-80.04501,0.04999
2021.44658,-76.99900,-180.00000,0.00000,-79.68072,0.04878
2021.44658,-77.99900,-180.00000,0.00000,-79.26480,0.04742
2021.44658,-78.99900,-180.00000,0.00000,-78.80315,0.04596
2021.44658,-79.99900,-180.00000,0.00000,-78.30151,0.04448
2021.44658,-80.99900,-180.00000,0.00000,-77.76530,0.04300
2021.44658,-81.99900,-180.00000,0.00000,-77.19956,0.04157
2021.44658,-82.99900,-180.00000,0.00000,-76.60884,0.04019
2021.44658,-83.99900,-180.00000,0.00000,-75.99728,0.03890
2021.44658,-84.99900,-180.00000,0.00000,-75.36860,0.03770
2021.44658,-85.99900,-180.00000,0.00000,-74.72610,0.03660
2021.44658,-86.99900,-180.00000,0.00000,-74.07273,0.03560
2021.44658,-87.99900,-180.00000,0.00000,-73.41119,0.03471
2021.44658,-88.99900,-180.00000,0.00000,-72.74384,0.03391
2021.44658,-89.99900,-180.00000,0.00000,-72.07289,0.03323
